host_id,Pkey,zipcode,bedrooms,price,rent
33889201,SW134,SW13,4,717,138.9
45125058,TW101,TW10,1,50,47.7
4840650,TW91,TW9,1,80,47.6
63624522,TW122,TW12,2,95,48.6
6292326,TW122,TW12,2,60,48.6
25168332,TW103,TW10,3,250,70.1
39150602,TW11,TW1,1,30,39.7
16586472,TW91,TW9,1,58,47.6
37122020,TW11,TW1,1,48,39.7
50109371,SW141,SW14,1,105,38.7
7354297,TW21,TW2,1,55,35.3
17821949,TW101,TW10,1,100,47.7
111455315,TW111,TW11,1,50,38.6
49924640,TW102,TW10,2,80,57.6
60349801,TW111,TW11,1,95,38.6
15480257,TW121,TW12,1,45,34.1
38461274,TW92,TW9,2,145,57.9
21077676,TW94,TW9,4,90,106.1
34164109,TW11,TW1,1,75,39.7
86052675,TW121,TW12,1,28,34.1
31297364,TW91,TW9,1,60,47.6
1416605,TW11,TW1,1,65,39.7
942558,TW11,TW1,1,85,39.7
35990941,SW192,SW19,2,200,52.3
37921713,SW191,SW19,1,33,40.6
33771456,SW191,SW19,1,21,40.6
55502865,SW191,SW19,1,500,40.6
76205116,SW192,SW19,2,110,52.3
48185299,SW191,SW19,1,90,40.6
118386721,KT31,KT3,1,60,31.7
13252785,SW203,SW20,3,100,63.7
8237403,SW201,SW20,1,98,39.9
31009579,SW192,SW19,2,130,52.3
25479841,SW192,SW19,2,220,52.3
14364715,CR41,CR4,1,50,29.4
34766598,SW192,SW19,2,120,52.3
5387082,SW203,SW20,3,250,63.7
7053964,CR41,CR4,1,33,29.4
5731681,SW191,SW19,1,90,40.6
12594197,SW191,SW19,1,30,40.6
17013839,SW204,SW20,4,125,90.1
14630373,SW191,SW19,1,80,40.6
40681705,SW191,SW19,1,45,40.6
6682289,SW191,SW19,1,35,40.6
97351921,SW191,SW19,1,55,40.6
63795941,SW192,SW19,2,90,52.3
33889201,SW193,SW19,3,252,66.1
4456517,SW192,SW19,2,85,52.3
33889201,SW193,SW19,3,306,66.1
104813999,SW203,SW20,3,500,63.7
49894416,SW193,SW19,3,250,66.1
2332880,SW191,SW19,1,175,40.6
44152398,SW201,SW20,1,60,39.9
26096082,SW191,SW19,1,110,40.6
15481501,KT34,KT3,4,136,71.9
26675041,SW201,SW20,1,45,39.9
70098686,SW201,SW20,1,60,39.9
38644424,SW161,SW16,1,23,37.3
6778796,SW191,SW19,1,35,40.6
1950992,SW201,SW20,1,85,39.9
106095650,SW201,SW20,1,30,39.9
13917619,SW191,SW19,1,45,40.6
4843013,SW191,SW19,1,100,40.6
77118290,SW191,SW19,1,80,40.6
9460932,SW201,SW20,1,32,39.9
22395935,SW194,SW19,4,200,83.9
15638893,SW191,SW19,1,75,40.6
5392019,SW191,SW19,1,91,40.6
32140534,SW201,SW20,1,45,39.9
27708570,sw201,sw20,1,45,39.9
75719207,SW201,SW20,1,90,39.9
38627538,SW191,SW19,1,70,40.6
3296542,sw203,sw20,3,30,63.7
16417573,SW201,SW20,1,28,39.9
78923615,SW171,SW17,1,23,37.7
79450890,CR41,CR4,1,15,29.4
2519975,SW191,SW19,1,53,40.6
35176812,SW191,SW19,1,120,40.6
59288477,SW191,SW19,1,70,40.6
34302352,SW191,SW19,1,31,40.6
243610,SW191,SW19,1,120,40.6
13819125,CR41,CR4,1,48,29.4
74761704,KT31,KT3,1,65,31.7
35690488,SW201,SW20,1,25,39.9
49894416,SW191,SW19,1,50,40.6
36845435,SW191,SW19,1,50,40.6
42023602,SW191,SW19,1,80,40.6
64303696,CR42,CR4,2,78,41.1
12639271,SW191,SW19,1,65,40.6
45937953,CR42,CR4,2,85,41.1
35619993,SW201,SW20,1,40,39.9
39547804,SW201,SW20,1,50,39.9
105547190,SW191,SW19,1,35,40.6
29423128,SW201,SW20,1,80,39.9
27764430,SW171,SW17,1,75,37.7
34644791,SW161,SW16,1,28,37.3
37353293,SW193,SW19,3,295,66.1
81675,SW191,SW19,1,139,40.6
24972471,SW192,SW19,2,215,52.3
80268594,SW191,SW19,1,75,40.6
75080989,SW182,SW18,2,190,57.4
50062686,SW191,SW19,1,180,40.6
14352778,SW191,SW19,1,65,40.6
21241056,Sw41,Sw4,1,40,49.9
11440774,SW192,SW19,2,130,52.3
45145041,SW191,SW19,1,45,40.6
33889201,SW193,SW19,3,245,66.1
14272943,SW191,SW19,1,100,40.6
19776981,SW191,SW19,1,40,40.6
5488344,SW194,SW19,4,240,83.9
104931652,SW194,SW19,4,45,83.9
18725493,SW193,SW19,3,215,66.1
26632840,SW193,SW19,3,214,66.1
35870395,SW192,SW19,2,203,52.3
93187306,SW193,SW19,3,115,66.1
30961115,SW194,SW19,4,295,83.9
13764195,SW193,SW19,3,225,66.1
111010914,SW191,SW19,1,56,40.6
4843013,SW191,SW19,1,35,40.6
33190609,SW191,SW19,1,100,40.6
13533670,SW193,SW19,3,130,66.1
381894,SW192,SW19,2,120,52.3
14068335,SW181,SW18,1,75,45.9
36530673,SW191,SW19,1,57,40.6
19493526,SW192,SW19,2,140,52.3
25052500,SW191,SW19,1,60,40.6
15569659,SW193,SW19,3,100,66.1
29113616,SW192,SW19,2,60,52.3
457032,CR41,CR4,1,30,29.4
43656678,sw161,sw16,1,25,37.3
51992156,SW192,SW19,2,78,52.3
9056857,SW191,SW19,1,40,40.6
381894,SW191,SW19,1,88,40.6
29056929,SW191,SW19,1,48,40.6
107495169,CR41,CR4,1,50,29.4
7053964,CR41,CR4,1,17,29.4
25724637,SW171,SW17,1,46,37.7
18725493,SW191,SW19,1,80,40.6
38574602,CR41,CR4,1,21,29.4
62162152,SW191,SW19,1,45,40.6
42554233,SW201,SW20,1,58,39.9
8276714,SW191,SW19,1,40,40.6
14327337,SW191,SW19,1,45,40.6
20521831,SW191,SW19,1,57,40.6
71672754,SW191,SW19,1,45,40.6
105974948,SW191,SW19,1,55,40.6
48645021,SW151,SW15,1,30,45.1
18131551,SW201,SW20,1,30,39.9
35128950,SW192,SW19,2,200,52.3
2015418,SW201,SW20,1,80,39.9
46097361,CR41,CR4,1,35,29.4
87240943,SW191,SW19,1,75,40.6
62980270,SW191,SW19,1,45,40.6
44701285,SW191,SW19,1,30,40.6
41528394,SW201,SW20,1,20,39.9
73163314,SW191,SW19,1,29,40.6
34750412,SW191,SW19,1,28,40.6
77741674,SW191,SW19,1,55,40.6
1956256,SW171,SW17,1,55,37.7
2342073,SW183,SW18,3,100,90.4
8731258,SW201,SW20,1,32,39.9
20521831,SW191,SW19,1,31,40.6
39316921,SW191,SW19,1,25,40.6
113030835,SW191,SW19,1,30,40.6
15747522,CR41,CR4,1,80,29.4
4338788,SW191,SW19,1,52,40.6
79257768,SW201,SW20,1,250,39.9
84844260,SW192,SW19,2,28,52.3
33576004,SW191,SW19,1,60,40.6
381894,SW192,SW19,2,125,52.3
27094635,SW191,SW19,1,25,40.6
24180807,KT31,KT3,1,26,31.7
3450948,SW192,SW19,2,110,52.3
13450036,SW192,SW19,2,139,52.3
36506167,SW191,SW19,1,100,40.6
107372441,SW201,SW20,1,40,39.9
10028329,SW191,SW19,1,55,40.6
72901241,SW191,SW19,1,180,40.6
34182275,SW191,SW19,1,60,40.6
16607329,SW191,SW19,1,125,40.6
4535438,SW192,SW19,2,85,52.3
1307739,SW201,SW20,1,66,39.9
30847814,SW191,SW19,1,69,40.6
28153453,SW194,SW19,4,350,83.9
33889201,SW202,SW20,2,352,50.3
27311239,SW191,SW19,1,31,40.6
66743518,SW191,SW19,1,60,40.6
28789040,SW192,SW19,2,55,52.3
55869589,SW192,SW19,2,69,52.3
73827167,SW204,SW20,4,185,90.1
988379,SW171,SW17,1,76,37.7
3005980,SW191,SW19,1,45,40.6
7584512,SW193,SW19,3,155,66.1
27987165,SW191,SW19,1,22,40.6
36940257,SW201,SW20,1,60,39.9
7343604,SW192,SW19,2,69,52.3
14597376,SW201,SW20,1,40,39.9
26405544,SW194,SW19,4,245,83.9
323803,SW194,SW19,4,190,83.9
51348802,SW193,SW19,3,245,66.1
53921209,SW191,SW19,1,70,40.6
2125620,SW172,SW17,2,145,49.1
35906460,SW161,SW16,1,38,37.3
5429379,SW201,SW20,1,110,39.9
45794381,SW193,SW19,3,750,66.1
1603521,SW191,SW19,1,80,40.6
49704011,SW171,SW17,1,25,37.7
44143415,SW191,SW19,1,60,40.6
14396440,SW191,SW19,1,35,40.6
13645068,SW171,SW17,1,30,37.7
18038639,SW191,SW19,1,45,40.6
1361794,SW191,SW19,1,80,40.6
59306609,Sw191,Sw19,1,80,40.6
27033721,SW192,SW19,2,130,52.3
27359432,SW192,SW19,2,120,52.3
28388971,Cr41,Cr4,1,50,29.4
48500839,SW173,SW17,3,97,65.4
3615768,SW171,SW17,1,50,37.7
66885935,CR41,CR4,1,47,29.4
89065109,SW191,SW19,1,50,40.6
48424266,KT31,KT3,1,24,31.7
48301833,SW201,SW20,1,22,39.9
47374974,SW191,SW19,1,70,40.6
58286187,SW191,SW19,1,45,40.6
21802806,SW201,SW20,1,60,39.9
17338063,SW191,SW19,1,50,40.6
64646498,CR41,CR4,1,60,29.4
16450247,SW191,SW19,1,35,40.6
73368866,SW191,SW19,1,70,40.6
3342459,SW192,SW19,2,180,52.3
69322709,SW191,SW19,1,40,40.6
16768912,SW202,SW20,2,80,50.3
3499186,SW194,SW19,4,179,83.9
63125631,SW191,SW19,1,120,40.6
44287880,Sw201,Sw20,1,30,39.9
38687394,SW202,SW20,2,125,50.3
51944915,CR41,CR4,1,30,29.4
6682289,SW192,SW19,2,120,52.3
19001061,SW191,SW19,1,105,40.6
15998816,SW201,SW20,1,40,39.9
14794637,SW193,SW19,3,100,66.1
77741674,SW191,SW19,1,50,40.6
33482469,SW201,SW20,1,25,39.9
45746228,SW192,SW19,2,225,52.3
36683767,SW191,SW19,1,50,40.6
3635847,CR01,CR0,1,35,31.9
6237945,SW201,SW20,1,45,39.9
104463646,CR41,CR4,1,26,29.4
14365115,SW191,SW19,1,59,40.6
30190530,SW191,SW19,1,125,40.6
24132539,CR41,CR4,1,19,29.4
19032071,SW191,SW19,1,50,40.6
381894,SW193,SW19,3,250,66.1
33889201,SW203,SW20,3,195,63.7
52404392,SW201,SW20,1,53,39.9
103833337,SW201,SW20,1,35,39.9
3450948,SW191,SW19,1,40,40.6
3770884,SW192,SW19,2,63,52.3
5871167,SW171,SW17,1,100,37.7
19052631,SW192,SW19,2,250,52.3
19505366,SW192,SW19,2,305,52.3
49439423,CR43,CR4,3,100,52.9
30434443,SW201,SW20,1,200,39.9
4257086,SW191,SW19,1,45,40.6
9406914,SW191,SW19,1,53,40.6
78425619,SW191,SW19,1,100,40.6
10206293,SW191,SW19,1,75,40.6
16417573,SW201,SW20,1,23,39.9
19061407,SW202,SW20,2,120,50.3
66876797,SW192,SW19,2,135,52.3
33889201,SW193,SW19,3,469,66.1
13457233,SW192,SW19,2,250,52.3
36972353,SW191,SW19,1,100,40.6
44068765,SW191,SW19,1,50,40.6
10028329,SW191,SW19,1,85,40.6
3007320,SW191,SW19,1,190,40.6
3309417,SW192,SW19,2,80,52.3
113503617,SW192,SW19,2,75,52.3
26341120,SW161,SW16,1,95,37.3
59739404,SW201,SW20,1,55,39.9
37960580,SW201,SW20,1,35,39.9
18534293,SW191,SW19,1,180,40.6
37921713,SW191,SW19,1,30,40.6
63918528,SW171,SW17,1,35,37.7
41196165,SW191,SW19,1,45,40.6
20328740,SW191,SW19,1,75,40.6
27855598,SW191,SW19,1,70,40.6
31569943,SW191,SW19,1,35,40.6
91253494,SW201,SW20,1,40,39.9
4570354,SW192,SW19,2,169,52.3
3770884,SW191,SW19,1,35,40.6
36876111,SW191,SW19,1,90,40.6
11103895,SW192,SW19,2,150,52.3
59847173,SW191,SW19,1,45,40.6
34766598,SW192,SW19,2,140,52.3
36532352,CR41,CR4,1,65,29.4
73361391,SW201,SW20,1,60,39.9
381894,SW192,SW19,2,150,52.3
10044824,SW191,SW19,1,38,40.6
24248820,SW192,SW19,2,149,52.3
107372441,SW203,SW20,3,40,63.7
13825565,SW191,SW19,1,45,40.6
1943439,SW191,SW19,1,30,40.6
21280563,SW192,SW19,2,120,52.3
17591958,SW191,SW19,1,80,40.6
28733969,SW192,SW19,2,200,52.3
3451378,SW172,SW17,2,130,49.1
60874983,SW191,SW19,1,32,40.6
33889201,SW192,SW19,2,246,52.3
53336940,CR41,CR4,1,40,29.4
77310028,SW191,SW19,1,30,40.6
816450,SW192,SW19,2,150,52.3
30442693,SW191,SW19,1,69,40.6
53240418,SW191,SW19,1,60,40.6
6405502,SW191,SW19,1,110,40.6
9461537,CR41,CR4,1,60,29.4
64504880,SW191,SW19,1,99,40.6
77283683,SW201,SW20,1,50,39.9
1307739,SW201,SW20,1,60,39.9
38935046,SW193,SW19,3,260,66.1
80549865,SW191,SW19,1,55,40.6
37275447,CR41,CR4,1,30,29.4
114218272,SW182,SW18,2,129,57.4
25786152,SW181,SW18,1,46,45.9
5920443,SW192,SW19,2,103,52.3
43236989,SW201,SW20,1,35,39.9
16607329,SW191,SW19,1,75,40.6
75734116,CR41,CR4,1,69,29.4
33889201,SW192,SW19,2,159,52.3
63251607,SW161,SW16,1,22,37.3
11179301,SW191,SW19,1,30,40.6
68435029,SW192,SW19,2,75,52.3
30407675,SW191,SW19,1,50,40.6
3471599,CR41,CR4,1,40,29.4
7036280,SW191,SW19,1,100,40.6
229315,CR42,CR4,2,89,41.1
29235004,SW191,SW19,1,51,40.6
33383612,SW191,SW19,1,30,40.6
56238585,SW192,SW19,2,150,52.3
50531524,SW192,SW19,2,59,52.3
34189003,SW201,SW20,1,40,39.9
8919793,SW201,SW20,1,75,39.9
14617663,SW192,SW19,2,150,52.3
36373515,SW191,SW19,1,50,40.6
51668604,CR41,CR4,1,45,29.4
53417384,SW201,SW20,1,36,39.9
7277572,SW202,SW20,2,50,50.3
35553821,SW191,SW19,1,65,40.6
35690488,SW201,SW20,1,23,39.9
7716835,SW202,SW20,2,109,50.3
569007,CR41,CR4,1,17,29.4
38964854,SW202,SW20,2,110,50.3
3296542,SW203,SW20,3,39,63.7
33973265,SW191,SW19,1,58,40.6
25849367,SW192,SW19,2,83,52.3
55853474,SW191,SW19,1,50,40.6
27764430,SW171,SW17,1,45,37.7
15623586,Sw191,Sw19,1,40,40.6
101120425,CR42,CR4,2,50,41.1
30329876,SW192,SW19,2,102,52.3
10273500,SW193,SW19,3,215,66.1
93696839,SW191,SW19,1,29,40.6
93696839,SW191,SW19,1,26,40.6
45650321,CR41,CR4,1,35,29.4
3606057,CR43,CR4,3,22,52.9
66743518,SW191,SW19,1,35,40.6
83547500,SW191,SW19,1,140,40.6
16947311,SW191,SW19,1,95,40.6
42979551,SW192,SW19,2,170,52.3
117626913,SW192,SW19,2,200,52.3
16181761,SW192,SW19,2,94,52.3
36954193,SW191,SW19,1,100,40.6
17535388,SW191,SW19,1,45,40.6
381894,SW193,SW19,3,150,66.1
43570206,SW193,SW19,3,195,66.1
34502160,SW191,SW19,1,70,40.6
12525205,SW191,SW19,1,100,40.6
69849855,CR41,CR4,1,130,29.4
52321762,SW192,SW19,2,120,52.3
16417573,SW201,SW20,1,23,39.9
13052391,SW201,SW20,1,90,39.9
87234517,SW191,SW19,1,50,40.6
17013839,SW201,SW20,1,55,39.9
9772650,E81,E8,1,70,50.6
16785894,SW201,SW20,1,85,39.9
11764739,SW191,SW19,1,30,40.6
34766598,SW191,SW19,1,95,40.6
30434443,SW202,SW20,2,275,50.3
36517969,SW192,SW19,2,116,52.3
31009579,SW192,SW19,2,145,52.3
8368270,SW191,SW19,1,45,40.6
2398949,CR41,CR4,1,41,29.4
500558,SW192,SW19,2,80,52.3
37079622,SW191,SW19,1,95,40.6
47584779,SW191,SW19,1,75,40.6
24143814,SW192,SW19,2,110,52.3
13252785,SW202,SW20,2,65,50.3
3318508,CR41,CR4,1,35,29.4
13917619,SW191,SW19,1,35,40.6
31393535,SW193,SW19,3,150,66.1
63761979,SW192,SW19,2,130,52.3
76732105,SW193,SW19,3,268,66.1
75411424,SW192,SW19,2,300,52.3
60170819,SW191,SW19,1,40,40.6
34766598,SW192,SW19,2,120,52.3
25727706,SW201,SW20,1,39,39.9
20846149,SW194,SW19,4,275,83.9
13032199,SW193,SW19,3,135,66.1
54785855,CR41,CR4,1,14,29.4
5082523,SW192,SW19,2,250,52.3
1747100,SW191,SW19,1,108,40.6
14327337,SW191,SW19,1,30,40.6
381894,SW191,SW19,1,90,40.6
1550215,SW191,SW19,1,85,40.6
37668161,SW191,SW19,1,55,40.6
19389931,CR41,CR4,1,39,29.4
48689933,CR41,CR4,1,30,29.4
3296542,SW201,SW20,1,44,39.9
18147946,SW201,SW20,1,50,39.9
9063235,SW191,SW19,1,120,40.6
108324379,CR41,CR4,1,25,29.4
251363,SW171,SW17,1,35,37.7
95741668,CR41,CR4,1,20,29.4
28984343,CR41,CR4,1,25,29.4
12472580,SW193,SW19,3,200,66.1
15862602,SW204,SW20,4,150,90.1
47416625,SW191,SW19,1,99,40.6
68282595,SW191,SW19,1,100,40.6
91138271,CR41,CR4,1,21,29.4
45822656,SW193,SW19,3,198,66.1
14510588,SW194,SW19,4,275,83.9
106915268,SW191,SW19,1,80,40.6
34657383,Sw201,Sw20,1,38,39.9
26374742,SW191,SW19,1,30,40.6
381894,SW193,SW19,3,225,66.1
43441362,SW181,SW18,1,65,45.9
29212539,SW191,SW19,1,65,40.6
7696168,SW191,SW19,1,40,40.6
2643793,SW191,SW19,1,99,40.6
83007075,SW191,SW19,1,36,40.6
16132133,SW191,SW19,1,75,40.6
10108289,CR41,CR4,1,26,29.4
81675,SW191,SW19,1,139,40.6
115325454,SW191,SW19,1,100,40.6
23068087,SW191,SW19,1,55,40.6
92574767,SW193,SW19,3,195,66.1
14258042,SW191,SW19,1,120,40.6
47528467,Sw191,Sw19,1,100,40.6
20613748,SW173,SW17,3,175,65.4
55252527,CR41,CR4,1,57,29.4
32495796,SW193,SW19,3,220,66.1
745846,SW201,SW20,1,18,39.9
2545720,cr41,cr4,1,35,29.4
79972418,SW191,SW19,1,30,40.6
31009579,SW202,SW20,2,125,50.3
31012079,SW192,SW19,2,150,52.3
3276339,SW191,SW19,1,130,40.6
33889201,SW193,SW19,3,293,66.1
7343604,SW191,SW19,1,50,40.6
79975171,SW191,SW19,1,385,40.6
48185299,SW192,SW19,2,105,52.3
13825565,SW191,SW19,1,45,40.6
110637409,SW201,SW20,1,60,39.9
27195435,SW192,SW19,2,90,52.3
6845065,SW201,SW20,1,50,39.9
13458021,SW192,SW19,2,120,52.3
7562350,SW201,SW20,1,75,39.9
67853573,SW191,SW19,1,45,40.6
94774869,SW191,SW19,1,50,40.6
10850933,CR42,CR4,2,90,41.1
243610,SW191,SW19,1,150,40.6
38644424,SW161,SW16,1,15,37.3
78813790,SW191,SW19,1,54,40.6
23259728,SW191,SW19,1,70,40.6
24526025,SW191,SW19,1,95,40.6
114372302,SW191,SW19,1,65,40.6
15418960,SW201,SW20,1,70,39.9
779445,KT33,KT3,3,160,58.9
33930610,SW191,SW19,1,40,40.6
78897185,SW191,SW19,1,30,40.6
23558000,SW191,SW19,1,40,40.6
1781685,SW201,SW20,1,65,39.9
63251607,SW161,SW16,1,19,37.3
88115015,CR41,CR4,1,40,29.4
69322297,SW161,SW16,1,35,37.3
34467102,SW201,SW20,1,70,39.9
15785175,SW201,SW20,1,23,39.9
381894,SW193,SW19,3,140,66.1
54785855,CR41,CR4,1,23,29.4
7399431,SW193,SW19,3,130,66.1
33889201,SW193,SW19,3,287,66.1
20764172,SW191,SW19,1,41,40.6
412835,SW191,SW19,1,85,40.6
16311618,SW191,SW19,1,36,40.6
35759241,SW194,SW19,4,400,83.9
40262091,SW191,SW19,1,90,40.6
91820153,SW193,SW19,3,34,66.1
19390639,SW191,SW19,1,80,40.6
10915640,SW191,SW19,1,47,40.6
38687394,SW201,SW20,1,59,39.9
6832751,SW191,SW19,1,17,40.6
4916557,SW191,SW19,1,50,40.6
34338357,SW192,SW19,2,95,52.3
10982624,SW191,SW19,1,91,40.6
22014891,SW191,SW19,1,45,40.6
19230617,SW201,SW20,1,60,39.9
106442285,KT31,KT3,1,35,31.7
5436552,KT33,KT3,3,30,58.9
9406914,SW191,SW19,1,65,40.6
23558000,SW193,SW19,3,200,66.1
8627511,SW191,SW19,1,60,40.6
18147946,SW201,SW20,1,35,39.9
14648572,SW202,SW20,2,175,50.3
78923615,SW171,SW17,1,55,37.7
112232207,SW191,SW19,1,145,40.6
109250042,SW191,SW19,1,24,40.6
73583016,SW191,SW19,1,40,40.6
38644424,SW161,SW16,1,15,37.3
33889201,SW191,SW19,1,139,40.6
33889201,SW193,SW19,3,492,66.1
66936403,SW192,SW19,2,180,52.3
12993840,SW201,SW20,1,50,39.9
17543661,SW191,SW19,1,55,40.6
62245878,SW182,SW18,2,90,57.4
43570206,SW191,SW19,1,59,40.6
86359744,SW163,SW16,3,70,55.6
89402431,SW201,SW20,1,100,39.9
48353179,CR41,CR4,1,27,29.4
16803586,SW192,SW19,2,250,52.3
55459297,SW161,SW16,1,32,37.3
46308420,SW201,SW20,1,15,39.9
48353179,CR41,CR4,1,27,29.4
66444893,CR41,CR4,1,19,29.4
48353179,CR41,CR4,1,31,29.4
7053964,CR41,CR4,1,23,29.4
32464963,SW171,SW17,1,22,37.7
48353179,CR41,CR4,1,27,29.4
15520532,SW191,SW19,1,95,40.6
18558156,SW191,SW19,1,89,40.6
48598314,SW192,SW19,2,100,52.3
11103895,SW193,SW19,3,300,66.1
7053964,CR41,CR4,1,40,29.4
745846,SW201,SW20,1,23,39.9
79790424,SW191,SW19,1,97,40.6
18131551,KT31,KT3,1,60,31.7
7774582,SW191,SW19,1,79,40.6
67355190,SW201,SW20,1,180,39.9
25456979,SW191,SW19,1,30,40.6
110637409,SW201,SW20,1,60,39.9
33716378,SW192,SW19,2,80,52.3
25727706,SW201,SW20,1,38,39.9
5774050,SW192,SW19,2,89,52.3
66885935,CR41,CR4,1,70,29.4
381894,SW192,SW19,2,150,52.3
51057276,SW201,SW20,1,40,39.9
569007,CR41,CR4,1,27,29.4
2145110,SW191,SW19,1,75,40.6
28153453,SW191,SW19,1,60,40.6
33889201,SW194,SW19,4,540,83.9
9185534,SW191,SW19,1,45,40.6
115991390,SW191,SW19,1,93,40.6
63539983,SW191,SW19,1,35,40.6
23077377,CR42,CR4,2,80,41.1
63143731,SW192,SW19,2,175,52.3
10670678,SW191,SW19,1,79,40.6
1361794,SW191,SW19,1,55,40.6
34609057,SW191,SW19,1,19,40.6
19464934,CR41,CR4,1,22,29.4
37778106,SW201,SW20,1,25,39.9
115958731,SW202,SW20,2,28,50.3
10301575,SW193,SW19,3,399,66.1
6798956,CR41,CR4,1,30,29.4
1950992,SW201,SW20,1,85,39.9
102030775,SW191,SW19,1,27,40.6
871053,CR44,CR4,4,400,58.4
7459113,SW191,SW19,1,65,40.6
32200200,SW203,SW20,3,150,63.7
569007,CR41,CR4,1,17,29.4
50005249,SW201,SW20,1,35,39.9
11764739,SW193,SW19,3,119,66.1
109620504,SW171,SW17,1,55,37.7
20349365,SW194,SW19,4,345,83.9
27115645,SW204,SW20,4,125,90.1
8830628,KT31,KT3,1,22,31.7
187811,SW191,SW19,1,35,40.6
6845065,SW204,SW20,4,142,90.1
11103895,SW191,SW19,1,50,40.6
46230325,SW192,SW19,2,80,52.3
24985249,SW191,SW19,1,35,40.6
7399431,SW194,SW19,4,450,83.9
22919278,SW201,SW20,1,115,39.9
26663827,SW201,SW20,1,65,39.9
38334441,SW191,SW19,1,60,40.6
569007,CR41,CR4,1,23,29.4
9542738,SW191,SW19,1,70,40.6
43761322,SW192,SW19,2,175,52.3
18372117,SW201,SW20,1,75,39.9
24825015,SW201,SW20,1,34,39.9
1943439,SW191,SW19,1,35,40.6
71458355,SW191,SW19,1,50,40.6
24811180,SW161,SW16,1,30,37.3
9406914,SW191,SW19,1,60,40.6
8018292,SW191,SW19,1,105,40.6
75460360,SW201,SW20,1,50,39.9
48689933,CR41,CR4,1,35,29.4
26110958,SW201,SW20,1,90,39.9
67616132,SW201,SW20,1,50,39.9
67622846,SW201,SW20,1,50,39.9
5922575,SW191,SW19,1,30,40.6
500558,SW192,SW19,2,95,52.3
67622846,SW201,SW20,1,40,39.9
3708340,CR41,CR4,1,34,29.4
22719522,SW192,SW19,2,156,52.3
48689933,CR41,CR4,1,25,29.4
1530293,SW171,SW17,1,45,37.7
35176812,SW191,SW19,1,150,40.6
9438056,CR41,CR4,1,30,29.4
29212539,SW191,SW19,1,75,40.6
25724637,SW172,SW17,2,95,49.1
33889201,SW192,SW19,2,259,52.3
48960517,SW192,SW19,2,283,52.3
10028329,SW191,SW19,1,55,40.6
30790839,CR41,CR4,1,50,29.4
187811,SW191,SW19,1,40,40.6
96853153,SW191,SW19,1,70,40.6
5647747,SW201,SW20,1,38,39.9
123876,CR42,CR4,2,80,41.1
2398949,CR41,CR4,1,27,29.4
56569401,SW171,SW17,1,58,37.7
2398949,CR41,CR4,1,41,29.4
7399431,SW192,SW19,2,110,52.3
108855381,SW191,SW19,1,"2,500.00",40.6
94627232,SW191,SW19,1,27,40.6
54943616,SW191,SW19,1,80,40.6
4456517,SW191,SW19,1,35,40.6
20521831,SW191,SW19,1,37,40.6
10108289,CR41,CR4,1,22,29.4
98036390,SW171,SW17,1,40,37.7
49894416,SW191,SW19,1,120,40.6
13405496,SW201,SW20,1,45,39.9
23868321,SW191,SW19,1,99,40.6
104105639,SW191,SW19,1,25,40.6
87697991,SW191,SW19,1,60,40.6
57120073,SW191,SW19,1,45,40.6
9420008,SW191,SW19,1,58,40.6
20764172,SW191,SW19,1,31,40.6
107462844,SW201,SW20,1,90,39.9
5155582,SW161,SW16,1,40,37.3
33889201,SW193,SW19,3,280,66.1
33889201,SW192,SW19,2,140,52.3
97950199,CR41,CR4,1,75,29.4
8649601,SW191,SW19,1,29,40.6
33889201,SW192,SW19,2,230,52.3
4909301,SW191,SW19,1,85,40.6
2042167,SW192,SW19,2,75,52.3
1100853,SW191,SW19,1,115,40.6
53037473,SW191,SW19,1,40,40.6
16417573,SW201,SW20,1,19,39.9
28293553,SW191,SW19,1,35,40.6
45573045,SW192,SW19,2,320,52.3
1542416,SW191,SW19,1,50,40.6
33889201,SW193,SW19,3,175,66.1
52625768,SW201,SW20,1,30,39.9
26625850,SW194,SW19,4,320,83.9
67616132,SW201,SW20,1,40,39.9
14716976,SW191,SW19,1,75,40.6
9063235,SW192,SW19,2,215,52.3
8558896,SW191,SW19,1,60,40.6
40283506,SW191,SW19,1,125,40.6
72997420,SW191,SW19,1,80,40.6
21351690,SW202,SW20,2,89,50.3
62975724,SW191,SW19,1,60,40.6
19464934,CR41,CR4,1,20,29.4
17521226,SW192,SW19,2,220,52.3
8864065,Sw191,Sw19,1,42,40.6
9697799,SW191,SW19,1,180,40.6
12104938,CR44,CR4,4,150,58.4
25727706,SW203,SW20,3,140,63.7
16607329,SW192,SW19,2,195,52.3
9778692,SW192,SW19,2,90,52.3
6221090,CR41,CR4,1,30,29.4
2619819,SW191,SW19,1,38,40.6
8368270,SW191,SW19,1,54,40.6
33802345,SW191,SW19,1,29,40.6
24825015,SW201,SW20,1,41,39.9
35690488,SW201,SW20,1,20,39.9
62441913,CR41,CR4,1,16,29.4
42954045,CR41,CR4,1,29,29.4
931856,SW191,SW19,1,87,40.6
48941566,KT31,KT3,1,40,31.7
21926558,SW161,SW16,1,35,37.3
32742544,SW191,SW19,1,100,40.6
30097610,SW171,SW17,1,20,37.7
323803,SW193,SW19,3,120,66.1
39545648,SW191,SW19,1,115,40.6
32369795,SW191,SW19,1,62,40.6
243610,SW191,SW19,1,100,40.6
63761979,SW191,SW19,1,48,40.6
48611466,SW192,SW19,2,120,52.3
